Open,Close,Low,High,Volume,TotalPrice,NumTransactions,Mean,Timestamp
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719357035629
450.755000,450.755000,450.755000,450.755000,1.000000,450.755000,1,450.755000,1719357107690
450.800000,450.770000,450.750000,450.800000,53.000000,2253.870000,5,450.774000,1719357177841
450.600000,450.740000,450.600000,450.740000,78.000000,901.340000,2,450.670000,1719357244798
450.600000,450.710000,450.600000,450.795000,24.000000,1352.105000,3,450.701667,1719357306862
450.600000,450.600000,450.600000,450.600000,15.000000,450.600000,1,450.600000,1719357367892
450.795000,450.795000,450.795000,450.795000,2.000000,901.590000,2,450.795000,1719357441065
450.750000,450.795000,450.710000,450.795000,3.000000,1352.255000,3,450.751667,1719357501066
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719357561066
450.520000,450.450000,450.450000,450.520000,316.000000,5856.530000,13,450.502308,1719357621066
450.500000,450.440000,450.430000,450.500000,103.000000,1351.370000,3,450.456667,1719357689157
450.710000,450.000000,450.000000,450.740000,167.000000,4055.040000,9,450.560000,1719357775255
450.495000,450.926200,450.000000,450.926200,8.000000,1801.486200,4,450.371550,1719357853318
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719357942378
450.110000,450.470000,450.110000,450.470000,6.000000,900.580000,2,450.290000,1719358023442
450.010000,450.475000,450.010000,450.940000,15.000000,1351.425000,3,450.475000,1719358164539
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719358234611
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719358319673
450.020000,450.300000,450.020000,450.600000,11.000000,1801.520000,4,450.380000,1719358384730
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719358461076
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719358521076
450.400000,450.400000,450.400000,450.400000,4.000000,450.400000,1,450.400000,1719358646929
450.250000,450.400000,450.250000,450.400000,2.000000,900.650000,2,450.325000,1719358731081
450.360000,450.600000,450.360000,450.600000,18.000000,900.960000,2,450.480000,1719358838074
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719358901119
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719359010205
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719359100269
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719359164310
450.600000,450.310000,450.310000,450.600000,3.000000,1351.220000,3,450.406667,1719359260380
450.310000,450.600000,450.310000,450.600000,70.000000,2702.710000,6,450.451667,1719359363459
450.650000,450.650000,450.650000,450.650000,477.000000,450.650000,1,450.650000,1719359451089
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719359528590
450.500000,450.520000,450.500000,450.520000,10.000000,901.020000,2,450.510000,1719359595638
450.510000,450.510000,450.510000,450.510000,1.000000,450.510000,1,450.510000,1719359657681
450.650000,450.615000,450.615000,450.650000,101.000000,901.265000,2,450.632500,1719359721092
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719359785775
450.595000,450.620000,450.595000,450.690000,26.000000,3604.915000,8,450.614375,1719359861842
450.595000,450.595000,450.595000,450.595000,1.000000,450.595000,1,450.595000,1719359946910
450.030000,450.340000,450.030000,450.340000,5.000000,900.370000,2,450.185000,1719360010962
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719360077040
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719360145182
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719360218271
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719360285370
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719360388479
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719360471099
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719360533682
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719360598776
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719360663870
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719360734931
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719360801102
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719360888037
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719360981107
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719361069190
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719361139242
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719361211299
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719361283356
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719361397463
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719361457526
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719361523589
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719361595642
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719361680004
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719361749755
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719361811800
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719361876889
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719361941119
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719362001120
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719362061121
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719362121123
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719362201143
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719362316223
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719362396269
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719362483348
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719362552450
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719362625512
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719362692576
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719362800675
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719362871134
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719362932802
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719362999855
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719363060924
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719363127973
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719363195006
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719363271081
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719363331127
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719363437246
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719363552336
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719363629417
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719363692548
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719363755648
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719363829785
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719363897869
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719363958953
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719364021049
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719364081136
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719364169193
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719364247257
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719364317324
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719364393456
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719364461156
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719364529591
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719364623732
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719364712855
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719364800927
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719364862006
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719364924061
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719364997148
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719365075209
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719365143309
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719365211372
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719365325460
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719365391165
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719365456646
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719365522741
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719365583848
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719365653916
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719365714988
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719365777119
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719365841169
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719365901170
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719365961172
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719366045457
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719366124548
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719366185616
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719366253663
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719366327743
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719366398825
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719366480873
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719366544933
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719366609973
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719366675013
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719366764081
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719366831180
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719366908202
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719366968281
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719367030339
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719367134489
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719367212565
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719367275626
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,1719367341185
